,Latitude,Longitude
307,13.619792,29.482656
308,13.619792,29.482656
309,13.619792,29.482656
310,13.619792,29.482656
311,13.619792,29.482656
312,13.619792,29.482656
313,13.619792,29.482656
314,13.619792,29.482656
315,13.619792,29.482656
316,13.619792,29.482656
317,13.619792,29.482656
318,13.619792,29.482656
319,13.619792,29.482656
320,13.619792,29.482656
321,13.619792,29.482656
322,13.619792,29.482656
323,13.619792,29.482656
324,13.619792,29.482656
325,13.619792,29.482656
326,13.619792,29.482656
327,13.619792,29.482656
328,13.619792,29.482656
329,13.619792,29.482656
330,13.619792,29.482656
331,13.619792,29.482656
332,13.619792,29.482656
333,13.619792,29.482656
334,13.619792,29.482656
335,13.619792,29.482656
336,13.619792,29.482656
337,13.619792,29.482656
338,13.619792,29.482656
339,13.619792,29.482656
340,13.619792,29.482656
341,13.619792,29.482656
342,13.619792,29.482656
343,13.619792,29.482656
344,13.619792,29.482656
345,13.619792,29.482656
346,13.619792,29.482656
347,13.619792,29.482656
348,13.619792,29.482656
349,13.619792,29.482656
350,13.619792,29.482656
351,13.619792,29.482656
352,13.619792,29.482656
353,13.619792,29.482656
354,13.619792,29.482656
355,13.619792,29.482656
356,13.619792,29.482656
357,13.619792,29.482656
358,13.619792,29.482656
359,13.619792,29.482656
360,13.619792,29.482656
361,13.619792,29.482656
362,13.619792,29.482656
363,13.619792,29.482656
364,13.619792,29.482656
365,13.619792,29.482656
366,13.619792,29.482656
367,13.619792,29.482656
368,13.619792,29.482656
369,13.619792,29.482656
370,13.619792,29.482656
371,13.619792,29.482656
372,13.619792,29.482656
373,13.619792,29.482656
374,13.619792,29.482656
375,13.619792,29.482656
376,13.619792,29.482656
377,13.619792,29.482656
378,13.619792,29.482656
379,13.619792,29.482656
380,13.619792,29.482656
381,13.619792,29.482656
382,13.619792,29.482656
383,13.619792,29.482656
384,13.619792,29.482656
385,13.619792,29.482656
386,13.619792,29.482656
387,13.619792,29.482656
388,13.619792,29.482656
389,13.619792,29.482656
390,13.619792,29.482656
391,13.619792,29.482656
392,13.619792,29.482656
393,13.619792,29.482656
394,13.619792,29.482656
395,13.619792,29.482656
396,13.619792,29.482656
397,13.619792,29.482656
398,13.619792,29.482656
399,13.619792,29.482656
400,13.619792,29.482656
401,13.619792,29.482656
402,13.619792,29.482656
403,13.619792,29.482656
404,13.619792,29.482656
405,13.619792,29.482656
406,13.619792,29.482656
407,13.619792,29.482656
408,13.619792,29.482656
409,13.619792,29.482656
410,13.619792,29.482656
411,13.619792,29.482656
412,13.619792,29.482656
413,13.619792,29.482656
414,13.619792,29.482656
415,13.619792,29.482656
416,13.619792,29.482656
417,13.619792,29.482656
418,13.619792,29.482656
419,13.619792,29.482656
420,13.619792,29.482656
421,13.619792,29.482656
422,13.619792,29.482656
423,13.619792,29.482656
424,13.619792,29.482656
425,13.619792,29.482656
426,13.619792,29.482656
427,13.619792,29.482656
428,13.619792,29.482656
429,13.619792,29.482656
430,13.619792,29.482656
431,13.619792,29.482656
432,13.619792,29.482656
433,13.619792,29.482656
434,13.619792,29.482656
435,13.619792,29.482656
436,13.619792,29.482656
437,13.619792,29.482656
438,13.619792,29.482656
439,13.619792,29.482656
440,13.619792,29.482656
441,13.619792,29.482656
442,13.619792,29.482656
443,13.619792,29.482656
444,13.619792,29.482656
445,13.619792,29.482656
446,13.619792,29.482656
447,13.619792,29.482656
448,13.619792,29.482656
449,13.619792,29.482656
450,13.619792,29.482656
451,13.619792,29.482656
452,13.619792,29.482656
453,13.619792,29.482656
454,13.619792,29.482656
455,13.619792,29.482656
456,13.619792,29.482656
457,13.619792,29.482656
458,13.619792,29.482656
459,13.619792,29.482656
460,13.619792,29.482656
461,13.619792,29.482656
462,13.619792,29.482656
463,13.619792,29.482656
464,13.619792,29.482656
465,13.619792,29.482656
466,13.619792,29.482656
467,13.619792,29.482656
468,13.619792,29.482656
469,13.619792,29.482656
470,13.619792,29.482656
471,13.619792,29.482656
472,13.619792,29.482656
473,13.619792,29.482656
474,13.619792,29.482656
475,13.619792,29.482656
476,13.619792,29.482656
477,13.619792,29.482656
478,13.619792,29.482656
479,13.619792,29.482656
480,13.619792,29.482656
481,13.619792,29.482656
482,13.619792,29.482656
483,13.619792,29.482656
484,13.619792,29.482656
485,13.619792,29.482656
486,13.619792,29.482656
487,13.619792,29.482656
488,13.619792,29.482656
489,13.619792,29.482656
490,13.619792,29.482656
491,13.619792,29.482656
492,13.619792,29.482656
493,13.619792,29.482656
494,13.619792,29.482656
495,13.619792,29.482656
496,13.619792,29.482656
497,13.619792,29.482656
498,13.619792,29.482656
499,13.619792,29.482656
500,13.619792,29.482656
501,13.619792,29.482656
502,13.619792,29.482656
503,13.619792,29.482656
504,13.619792,29.482656
505,26.026125,-3.318922
506,26.026125,-3.318922
507,26.026125,-3.318922
508,26.026125,-3.318922
509,26.026125,-3.318922
510,26.026125,-3.318922
511,26.026125,-3.318922
512,26.026125,-3.318922
513,26.026125,-3.318922
514,26.026125,-3.318922
515,26.026125,-3.318922
516,26.026125,-3.318922
517,26.026125,-3.318922
518,26.026125,-3.318922
519,26.026125,-3.318922
520,26.026125,-3.318922
521,26.026125,-3.318922
522,26.026125,-3.318922
523,26.026125,-3.318922
524,26.026125,-3.318922
525,26.026125,-3.318922
526,26.026125,-3.318922
527,26.026125,-3.318922
528,26.026125,-3.318922
529,26.026125,-3.318922
530,26.026125,-3.318922
531,26.026125,-3.318922
532,26.026125,-3.318922
533,26.026125,-3.318922
534,26.026125,-3.318922
535,26.026125,-3.318922
536,26.026125,-3.318922
537,26.026125,-3.318922
538,26.026125,-3.318922
539,26.026125,-3.318922
540,26.026125,-3.318922
541,26.026125,-3.318922
542,24.554066,24.952929
543,24.554066,24.952929
544,24.554066,24.952929
545,24.554066,24.952929
546,24.554066,24.952929
547,24.554066,24.952929
548,24.554066,24.952929
549,24.554066,24.952929
550,24.554066,24.952929
551,24.554066,24.952929
552,24.554066,24.952929
553,24.554066,24.952929
554,24.554066,24.952929
555,24.554066,24.952929
556,24.554066,24.952929
557,24.554066,24.952929
558,24.554066,24.952929
559,24.554066,24.952929
560,24.554066,24.952929
561,24.554066,24.952929
562,24.554066,24.952929
563,24.554066,24.952929
564,24.554066,24.952929
565,24.554066,24.952929
566,24.554066,24.952929
567,24.554066,24.952929
568,24.554066,24.952929
569,24.554066,24.952929
570,24.554066,24.952929
571,24.554066,24.952929
572,24.554066,24.952929
573,24.554066,24.952929
574,24.554066,24.952929
575,24.554066,24.952929
576,24.554066,24.952929
577,24.554066,24.952929
578,24.554066,24.952929
579,24.554066,24.952929
580,24.554066,24.952929
581,24.554066,24.952929
582,24.554066,24.952929
583,24.554066,24.952929
584,24.554066,24.952929
585,24.554066,24.952929
586,24.554066,24.952929
587,24.554066,24.952929
588,24.554066,24.952929
589,24.554066,24.952929
590,24.554066,24.952929
591,24.554066,24.952929
592,24.554066,24.952929
593,24.554066,24.952929
594,24.554066,24.952929
595,24.554066,24.952929
596,24.554066,24.952929
597,24.554066,24.952929
598,24.554066,24.952929
599,24.554066,24.952929
600,24.554066,24.952929
601,24.554066,24.952929
602,24.554066,24.952929
603,24.554066,24.952929
604,24.554066,24.952929
605,24.554066,24.952929
606,24.554066,24.952929
607,24.554066,24.952929
608,24.554066,24.952929
609,24.554066,24.952929
610,24.554066,24.952929
611,24.554066,24.952929
612,24.554066,24.952929
613,24.554066,24.952929
614,24.554066,24.952929
615,24.554066,24.952929
616,24.554066,24.952929
617,24.554066,24.952929
618,24.554066,24.952929
619,24.554066,24.952929
620,24.554066,24.952929
621,24.554066,24.952929
622,24.554066,24.952929
623,24.554066,24.952929
624,24.554066,24.952929
625,24.554066,24.952929
626,24.554066,24.952929
627,24.554066,24.952929
628,24.554066,24.952929
629,24.554066,24.952929
630,24.554066,24.952929
631,24.554066,24.952929
632,24.554066,24.952929
633,24.554066,24.952929
634,24.554066,24.952929
635,24.554066,24.952929
636,24.554066,24.952929
637,24.554066,24.952929
638,24.554066,24.952929
639,24.554066,24.952929
640,24.554066,24.952929
641,24.554066,24.952929
642,24.554066,24.952929
643,24.554066,24.952929
644,24.554066,24.952929
645,24.554066,24.952929
646,24.554066,24.952929
647,24.554066,24.952929
648,24.554066,24.952929
649,24.554066,24.952929
650,24.554066,24.952929
651,24.554066,24.952929
652,24.554066,24.952929
653,24.554066,24.952929
654,24.554066,24.952929
655,24.554066,24.952929
656,24.554066,24.952929
657,24.554066,24.952929
658,24.554066,24.952929
659,24.554066,24.952929
660,24.554066,24.952929
661,24.554066,24.952929
662,24.554066,24.952929
663,24.554066,24.952929
664,24.554066,24.952929
665,24.554066,24.952929
666,24.554066,24.952929
667,24.554066,24.952929
668,24.554066,24.952929
669,24.554066,24.952929
670,24.554066,24.952929
671,24.554066,24.952929
672,24.554066,24.952929
673,12.09725,39.44773
674,12.09725,39.44773
675,12.09725,39.44773
676,12.09725,39.44773
677,12.09725,39.44773
678,12.09725,39.44773
679,12.09725,39.44773
680,12.09725,39.44773
681,12.09725,39.44773
682,12.09725,39.44773
683,12.09725,39.44773
684,12.09725,39.44773
685,12.09725,39.44773
686,12.09725,39.44773
687,12.09725,39.44773
688,12.09725,39.44773
689,12.09725,39.44773
690,12.09725,39.44773
691,12.09725,39.44773
692,12.09725,39.44773
693,12.09725,39.44773
694,12.09725,39.44773
695,12.09725,39.44773
696,12.09725,39.44773
697,12.09725,39.44773
698,12.09725,39.44773
699,12.09725,39.44773
700,12.09725,39.44773
701,12.09725,39.44773
702,12.09725,39.44773
703,12.09725,39.44773
704,12.09725,39.44773
705,12.09725,39.44773
706,12.09725,39.44773
707,12.09725,39.44773
708,12.09725,39.44773
709,12.09725,39.44773
710,12.09725,39.44773
711,12.09725,39.44773
712,12.09725,39.44773
713,12.09725,39.44773
714,12.09725,39.44773
715,12.09725,39.44773
716,12.09725,39.44773
717,12.09725,39.44773
718,12.09725,39.44773
719,12.09725,39.44773
720,12.09725,39.44773
721,12.09725,39.44773
722,12.09725,39.44773
723,12.09725,39.44773
724,12.09725,39.44773
725,12.09725,39.44773
726,12.09725,39.44773
727,12.09725,39.44773
728,12.09725,39.44773
729,12.09725,39.44773
730,12.09725,39.44773
731,12.09725,39.44773
732,12.09725,39.44773
733,12.09725,39.44773
734,12.09725,39.44773
735,12.09725,39.44773
736,12.09725,39.44773
737,12.09725,39.44773
738,12.09725,39.44773
739,12.09725,39.44773
740,12.09725,39.44773
741,12.09725,39.44773
742,12.09725,39.44773
743,12.09725,39.44773
744,12.09725,39.44773
745,12.09725,39.44773
746,12.09725,39.44773
747,12.09725,39.44773
748,12.09725,39.44773
749,12.09725,39.44773
750,12.09725,39.44773
751,12.09725,39.44773
752,12.09725,39.44773
753,12.09725,39.44773
754,12.09725,39.44773
755,12.09725,39.44773
756,12.09725,39.44773
757,12.09725,39.44773
758,12.09725,39.44773
759,12.09725,39.44773
760,12.09725,39.44773
761,12.09725,39.44773
762,12.09725,39.44773
763,12.09725,39.44773
764,12.09725,39.44773
765,12.09725,39.44773
766,12.09725,39.44773
767,12.09725,39.44773
768,12.09725,39.44773
769,12.09725,39.44773
770,12.09725,39.44773
771,12.09725,39.44773
772,12.09725,39.44773
773,12.09725,39.44773
774,12.09725,39.44773
775,12.09725,39.44773
776,12.09725,39.44773
777,12.09725,39.44773
778,12.09725,39.44773
779,12.09725,39.44773
780,12.09725,39.44773
781,12.09725,39.44773
782,12.09725,39.44773
783,12.09725,39.44773
784,12.09725,39.44773
785,12.09725,39.44773
786,12.09725,39.44773
787,12.09725,39.44773
788,12.09725,39.44773
789,12.09725,39.44773
790,12.09725,39.44773
791,12.09725,39.44773
792,12.09725,39.44773
793,12.09725,39.44773
794,12.09725,39.44773
795,12.09725,39.44773
796,12.09725,39.44773
797,12.09725,39.44773
798,12.09725,39.44773
799,12.09725,39.44773
800,12.09725,39.44773
801,12.09725,39.44773
802,12.09725,39.44773
803,12.09725,39.44773
804,12.09725,39.44773
805,12.09725,39.44773
806,12.09725,39.44773
807,12.09725,39.44773
808,12.09725,39.44773
809,12.09725,39.44773
810,12.09725,39.44773
811,12.09725,39.44773
812,12.09725,39.44773
813,12.09725,39.44773
814,12.09725,39.44773
815,12.09725,39.44773
816,12.09725,39.44773
817,12.09725,39.44773
818,12.09725,39.44773
819,12.09725,39.44773
820,12.09725,39.44773
821,12.09725,39.44773
822,12.09725,39.44773
823,12.09725,39.44773
824,12.09725,39.44773
825,12.09725,39.44773
826,12.09725,39.44773
827,12.09725,39.44773
828,12.09725,39.44773
829,12.09725,39.44773
830,12.09725,39.44773
831,12.09725,39.44773
832,12.09725,39.44773
833,12.09725,39.44773
834,12.09725,39.44773
835,12.09725,39.44773
836,12.09725,39.44773
837,12.09725,39.44773
838,12.09725,39.44773
839,12.09725,39.44773
840,12.09725,39.44773
841,12.09725,39.44773
842,12.09725,39.44773
843,12.09725,39.44773
844,12.09725,39.44773
845,12.09725,39.44773
846,12.09725,39.44773
847,12.09725,39.44773
848,12.09725,39.44773
849,12.09725,39.44773
850,12.09725,39.44773
851,12.09725,39.44773
852,12.09725,39.44773
853,12.09725,39.44773
854,12.09725,39.44773
855,12.09725,39.44773
856,12.09725,39.44773
857,12.09725,39.44773
858,12.09725,39.44773
859,12.09725,39.44773
860,12.09725,39.44773
861,12.09725,39.44773
862,12.09725,39.44773
863,12.09725,39.44773
864,12.09725,39.44773
865,12.09725,39.44773
866,12.09725,39.44773
867,12.09725,39.44773
868,12.09725,39.44773
869,12.09725,39.44773
870,12.09725,39.44773
871,12.09725,39.44773
872,12.09725,39.44773
873,12.09725,39.44773
874,12.09725,39.44773
875,12.09725,39.44773
876,12.09725,39.44773
877,12.09725,39.44773
878,12.09725,39.44773
879,12.09725,39.44773
880,12.09725,39.44773
881,12.09725,39.44773
882,12.09725,39.44773
883,12.09725,39.44773
884,12.09725,39.44773
885,12.09725,39.44773
886,12.09725,39.44773
887,12.09725,39.44773
888,12.09725,39.44773
889,12.09725,39.44773
890,12.09725,39.44773
891,12.09725,39.44773
892,12.09725,39.44773
893,12.09725,39.44773
894,12.09725,39.44773
895,12.09725,39.44773
896,12.09725,39.44773
897,12.09725,39.44773
898,12.09725,39.44773
899,12.09725,39.44773
900,12.09725,39.44773
901,12.09725,39.44773
902,12.09725,39.44773
903,12.09725,39.44773
904,12.09725,39.44773
905,12.09725,39.44773
906,12.09725,39.44773
907,12.09725,39.44773
908,12.09725,39.44773
909,12.09725,39.44773
910,12.09725,39.44773
911,12.09725,39.44773
912,12.09725,39.44773
913,12.09725,39.44773
914,12.09725,39.44773
915,12.09725,39.44773
916,12.09725,39.44773
917,12.09725,39.44773
918,12.09725,39.44773
919,12.09725,39.44773
920,12.09725,39.44773
921,12.09725,39.44773
922,12.09725,39.44773
923,12.09725,39.44773
924,12.09725,39.44773
925,12.09725,39.44773
926,12.09725,39.44773
927,12.09725,39.44773
928,12.09725,39.44773
929,12.09725,39.44773
930,12.09725,39.44773
931,12.09725,39.44773
932,12.09725,39.44773
933,12.09725,39.44773
934,12.09725,39.44773
935,12.09725,39.44773
936,12.09725,39.44773
937,12.09725,39.44773
938,12.09725,39.44773
939,12.09725,39.44773
940,12.09725,39.44773
941,12.09725,39.44773
942,12.09725,39.44773
943,12.09725,39.44773
944,12.09725,39.44773
945,12.09725,39.44773
946,12.09725,39.44773
947,12.09725,39.44773
948,12.09725,39.44773
949,12.09725,39.44773
950,12.09725,39.44773
951,12.09725,39.44773
952,12.09725,39.44773
953,12.09725,39.44773
954,12.09725,39.44773
955,12.09725,39.44773
956,12.09725,39.44773
957,12.09725,39.44773
958,12.09725,39.44773
959,12.09725,39.44773
960,12.09725,39.44773
961,12.09725,39.44773
962,12.09725,39.44773
963,12.09725,39.44773
964,12.09725,39.44773
965,12.09725,39.44773
966,12.09725,39.44773
967,12.09725,39.44773
968,12.09725,39.44773
969,12.09725,39.44773
970,12.09725,39.44773
971,12.09725,39.44773
972,12.09725,39.44773
973,12.09725,39.44773
974,12.09725,39.44773
975,12.09725,39.44773
976,12.09725,39.44773
977,12.09725,39.44773
978,12.09725,39.44773
979,12.09725,39.44773
980,12.09725,39.44773
981,12.09725,39.44773
982,12.09725,39.44773
983,12.09725,39.44773
984,12.09725,39.44773
985,12.09725,39.44773
986,12.09725,39.44773
987,12.09725,39.44773
988,12.09725,39.44773
989,12.09725,39.44773
990,12.09725,39.44773
991,12.09725,39.44773
992,12.09725,39.44773
993,12.09725,39.44773
994,12.09725,39.44773
995,12.09725,39.44773
996,12.09725,39.44773
997,12.09725,39.44773
998,12.09725,39.44773
999,12.09725,39.44773
1000,12.09725,39.44773
1001,12.09725,39.44773
1002,12.09725,39.44773
1003,12.09725,39.44773
1004,12.09725,39.44773
1005,12.09725,39.44773
1006,12.09725,39.44773
1007,12.09725,39.44773
1008,12.09725,39.44773
1009,12.09725,39.44773
1010,12.09725,39.44773
1011,12.09725,39.44773
1012,12.09725,39.44773
1013,12.09725,39.44773
1014,12.09725,39.44773
1015,12.09725,39.44773
1016,12.09725,39.44773
1017,12.09725,39.44773
1018,12.09725,39.44773
1019,12.09725,39.44773
1020,12.09725,39.44773
1021,12.09725,39.44773
1022,12.09725,39.44773
1023,12.09725,39.44773
1024,12.09725,39.44773
1025,12.09725,39.44773
1026,12.09725,39.44773
1027,12.09725,39.44773
1028,12.09725,39.44773
1029,12.09725,39.44773
1030,12.09725,39.44773
1031,12.09725,39.44773
1032,12.09725,39.44773
1033,12.09725,39.44773
1034,12.09725,39.44773
1035,12.09725,39.44773
1036,12.09725,39.44773
1037,12.09725,39.44773
1038,12.09725,39.44773
1039,12.09725,39.44773
1040,12.09725,39.44773
1041,12.09725,39.44773
1042,12.09725,39.44773
1043,12.09725,39.44773
1044,12.09725,39.44773
1045,12.09725,39.44773
1046,12.09725,39.44773
1047,12.09725,39.44773
1048,12.09725,39.44773
1049,12.09725,39.44773
1050,12.09725,39.44773
1051,12.09725,39.44773
1052,12.09725,39.44773
1053,12.09725,39.44773
1054,12.09725,39.44773
1055,12.09725,39.44773
1056,12.09725,39.44773
1057,12.09725,39.44773
1058,12.09725,39.44773
1059,12.09725,39.44773
1060,12.09725,39.44773
1061,12.09725,39.44773
1062,12.09725,39.44773
1063,12.09725,39.44773
1064,12.09725,39.44773
1065,12.09725,39.44773
1066,12.09725,39.44773
1067,12.09725,39.44773
1068,12.09725,39.44773
1069,12.09725,39.44773
1070,12.09725,39.44773
1071,12.09725,39.44773
1072,12.09725,39.44773
1073,12.09725,39.44773
1074,12.09725,39.44773
1075,12.09725,39.44773
1076,12.09725,39.44773
1077,12.09725,39.44773
1078,12.09725,39.44773
1079,12.09725,39.44773
1080,12.09725,39.44773
1081,12.09725,39.44773
1082,12.09725,39.44773
1083,12.09725,39.44773
1084,12.09725,39.44773
1085,12.09725,39.44773
1086,12.09725,39.44773
1087,12.09725,39.44773
1088,12.09725,39.44773
1089,12.09725,39.44773
1090,12.09725,39.44773
1091,12.09725,39.44773
1092,12.09725,39.44773
1093,12.09725,39.44773
1094,12.09725,39.44773
1095,12.09725,39.44773
1096,12.09725,39.44773
1097,12.09725,39.44773
1098,12.09725,39.44773
1099,12.09725,39.44773
1100,12.09725,39.44773
1101,12.09725,39.44773
1102,12.09725,39.44773
1103,12.09725,39.44773
1104,12.09725,39.44773
1105,12.09725,39.44773
1106,12.09725,39.44773
1107,12.09725,39.44773
1108,12.09725,39.44773
1109,12.09725,39.44773
1110,12.09725,39.44773
1111,12.09725,39.44773
1112,12.09725,39.44773
1113,12.09725,39.44773
1114,12.09725,39.44773
1115,12.09725,39.44773
1116,12.09725,39.44773
1117,12.09725,39.44773
1118,12.09725,39.44773
1119,12.09725,39.44773
1120,12.09725,39.44773
1121,12.09725,39.44773
1122,12.09725,39.44773
1123,12.09725,39.44773
1124,12.09725,39.44773
1125,12.09725,39.44773
1126,12.09725,39.44773
1127,12.09725,39.44773
1128,12.09725,39.44773
1129,12.09725,39.44773
1130,12.09725,39.44773
1131,12.09725,39.44773
1132,12.09725,39.44773
1133,12.09725,39.44773
1134,12.09725,39.44773
1135,12.09725,39.44773
1136,12.09725,39.44773
1137,12.09725,39.44773
1138,12.09725,39.44773
1139,12.09725,39.44773
1140,12.09725,39.44773
1141,12.09725,39.44773
1142,12.09725,39.44773
1143,12.09725,39.44773
1144,12.09725,39.44773
1145,12.09725,39.44773
1146,12.09725,39.44773
1147,12.09725,39.44773
1148,12.09725,39.44773
